universe,symbol,closed_invested_amount,closed_trades,average_closed_holding_days,max_closed_holding_days,realized_pnl,winning_trades,losing_trades,total_transaction_cost,open_invested_amount,open_market_value,unrealized_pnl,current_holding_days,total_invested_amount,total_pnl,total_return_pct
NIFTY50,INDUSTOWER,712838.5817656544,2.0,60.5,65.0,-41433.96795134712,0.0,2.0,1542.0362549902065,0.0,0.0,0.0,0.0,712838.5817656544,-41433.96795134712,-0.05812531618128455
NIFTY50,JSWSTEEL,233333.33333333334,1.0,13.0,13.0,-20631.968679168524,0.0,1.0,497.4213790039553,0.0,0.0,0.0,0.0,233333.33333333334,-20631.968679168524,-0.08842272291072224
NIFTY50,KOTAKBANK,357790.111573125,1.0,45.0,45.0,-11647.565963586094,0.0,1.0,783.4738994132454,0.0,0.0,0.0,0.0,357790.111573125,-11647.565963586094,-0.032554186342306356
NIFTY50,LT,989822.185035493,4.0,15.5,26.0,-23528.485325373564,1.0,3.0,2176.4901145161284,0.0,0.0,0.0,0.0,989822.185035493,-23528.485325373564,-0.02377041622332387
NIFTY50,MARUTI,874666.431762676,2.0,11.0,17.0,-48819.502807526966,0.0,2.0,1894.2038072983053,0.0,0.0,0.0,0.0,874666.431762676,-48819.502807526966,-0.05581499533387055
NIFTY50,NTPC,883861.7336611336,3.0,42.666666666666664,101.0,82451.11111442017,3.0,0.0,2050.816931317315,0.0,0.0,0.0,0.0,883861.7336611336,82451.11111442017,0.09328507839443512
NIFTY50,ONGC,238050.69155850392,1.0,30.0,30.0,-9240.38224053412,0.0,1.0,519.7270544276361,0.0,0.0,0.0,0.0,238050.69155850392,-9240.38224053412,-0.03881686786977126
NIFTY50,SBILIFE,314998.0607976274,1.0,7.0,7.0,4498.051711256616,1.0,0.0,705.0724877354285,0.0,0.0,0.0,0.0,314998.0607976274,4498.051711256616,0.014279617150235154
NIFTY50,SHRIRAMFIN,754660.5442336842,2.0,34.5,64.0,94249.11081400787,2.0,0.0,1775.7726893864308,0.0,0.0,0.0,0.0,754660.5442336842,94249.11081400787,0.1248894109201278
NIFTY50,TITAN,242682.47973323197,1.0,6.0,6.0,-6216.203265370103,0.0,1.0,533.1629434345832,0.0,0.0,0.0,0.0,242682.47973323197,-6216.203265370103,-0.025614553107431763
NIFTY50,TRENT,301179.01758814836,1.0,6.0,6.0,-13543.562356653623,0.0,1.0,655.6308916132755,0.0,0.0,0.0,0.0,301179.01758814836,-13543.562356653623,-0.044968479096289385
NIFTY50,ULTRACEMCO,238050.69155850392,1.0,1.0,1.0,-1734.395641918818,0.0,1.0,527.5130209176848,0.0,0.0,0.0,0.0,238050.69155850392,-1734.395641918818,-0.007285824840767449
NIFTY500,AAVAS,387028.9492622442,1.0,13.0,13.0,-63961.54293359775,0.0,1.0,794.2219066505917,0.0,0.0,0.0,0.0,387028.9492622442,-63961.54293359775,-0.16526294236005198
NIFTY500,ACUTAAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360581.59375153517,502316.28653236857,141734.6927808334,109.0,360581.59375153517,141734.6927808334,0.3930724563786195
NIFTY500,AEGISLOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342319.62089191267,356738.3054798903,14418.684587977652,16.0,342319.62089191267,14418.684587977652,0.042120532122610486
