date,index_name,return_3m,return_6m,return_9m,volatility_3m,sector_score,sector_rank,selected_top_5
2024-07-19,NIFTY_CONSUMER_DURABLES,0.1479090499706146,0.18056593465250792,0.3107261321466732,0.028730069199733477,0.5644114826894162,7,False
2024-07-19,NIFTY_BANK,0.09861342767027881,0.143638617408971,0.19537863895588248,0.015347801133832578,0.5461306832789757,8,False
2024-07-19,NIFTY_IT,0.19644393031709728,0.07699238587238755,0.26864075679987054,0.03209668461540536,0.5248193792238285,9,False
2024-07-19,NIFTY_PSU_BANK,0.05327227490715036,0.22833930463743246,0.47521312270211324,0.02999288038529507,0.5003279131517057,10,False
2024-07-19,NIFTY_FMCG,0.1513972645600028,0.07851978707815088,0.17877173127557366,0.025532398464469114,0.48924181221937185,11,False
2024-07-19,NIFTY_PRIVATE_BANK,0.09292005647818202,0.1049484338987372,0.14058919624159905,0.016792316915254117,0.4843585969039686,12,False
2024-07-19,NIFTY_MEDIA,0.04950945010292207,-0.17171610616481714,-0.14806215008029155,0.035564483138506624,0.0,13,False
2024-07-26,NIFTY_AUTO,0.1871940230332112,0.4101982820213914,0.6235052553782976,0.026674574336870684,0.8226386038570657,1,True
2024-07-26,NIFTY_REALTY,0.11206852071616535,0.3085422864428391,0.8484562607204118,0.031703825964035086,0.7122637110167888,2,True
2024-07-26,NIFTY_OIL_GAS,0.10726210527655566,0.2814362731138238,0.7286064379387998,0.02532871085667162,0.6973707376448978,3,True
2024-07-26,NIFTY_HEALTHCARE,0.14195766313859481,0.2345015541240596,0.47805146404474397,0.024824430637877697,0.6151626429732245,4,True
2024-07-26,NIFTY_PHARMA,0.13732551007783744,0.23217101904742887,0.46575974488584304,0.02488387482619202,0.6047723045417424,5,True
2024-07-26,NIFTY_CONSUMER_DURABLES,0.1367350281413109,0.2629288826907408,0.39880568050883447,0.027595933439329406,0.5850111441711386,6,False
2024-07-26,NIFTY_IT,0.21716588150726857,0.12278401587014542,0.3391422138125537,0.0322159938950743,0.49558291888235123,7,False
2024-07-26,NIFTY_FINANCIAL_SERVICES,0.09190996555688513,0.16006945480959622,0.2189093608445749,0.016632610754421573,0.49227239596297306,8,False
2024-07-26,NIFTY_PSU_BANK,-0.014823747806586796,0.22614128876671669,0.47760921035250115,0.023986994996948386,0.47430272882642643,9,False
2024-07-26,NIFTY_FMCG,0.1552105633900085,0.13610110460914893,0.22052339721762815,0.025685038029260737,0.4617445393015766,10,False
2024-07-26,NIFTY_BANK,0.0642081448433176,0.14331071420213215,0.19900776027301204,0.01680139111310178,0.44686289691619346,11,False
2024-07-26,NIFTY_PRIVATE_BANK,0.06186242668492059,0.10702743036124107,0.1484545176330807,0.018209101499521305,0.3898545906279449,12,False
2024-07-26,NIFTY_MEDIA,0.08618749836468775,-0.02761641525344316,-0.04808530153634483,0.038294249696639936,0.09071099290626221,13,False
2024-08-02,NIFTY_AUTO,0.14076796642614586,0.3268207734578572,0.6026057312376134,0.028196691533043206,0.8128294091748948,1,True
2024-08-02,NIFTY_OIL_GAS,0.11262190190258026,0.1823291184808533,0.6900302309127164,0.025264516368577978,0.7053444505200903,2,True
2024-08-02,NIFTY_PHARMA,0.14474426918373084,0.2187140067104012,0.47173329480895143,0.0248862514297529,0.6873093395415383,3,True
